"Core Project Number","ClinicalTrials.gov ID","Study","Study Status",
"K24DK084208","NCT02289053","Prevalence and Topography of Adenomas in 40-49 Year Old Patients With a Family History of Colon Cancer","COMPLETED",
"U54GM104944","NCT02289066","Impact of Periodontal Disease on Outcomes in Diabetes","COMPLETED",
"R01NR007652","NCT02289131","Frequency of Oral Care Intervention Study","COMPLETED",
"R01MH104647","NCT02290496","CBT Insomnia Teens: Augmenting SSRIs to Improve Youth Depression","COMPLETED",
"R21HD078890","NCT02292602","Developing a Preschool Obesity Intervention for Families Enrolled in WIC","COMPLETED",
"P30CA072720","NCT02294617","E-cigarette vs. Nicotine Inhaler Comparisons","COMPLETED",
"R01CA164019","NCT02295059","Omega 3 Fatty Acids and ERPR(-)HER2(+/-) Breast Cancer Prevention","ACTIVE, NOT RECRUITING",
"P30CA072720","NCT02295540","Hypofractionated Radiation Therapy Followed by Surgery in Treating Patients With Advanced Squamous Cell Carcinoma of the Oral Cavity","WITHDRAWN",
"K12DK094714","NCT02296034","Blood Glucose Variability in Obese Youth Participating in a Lifestyle Modification Program","WITHDRAWN",
"P30CA068485","NCT02296112","Trametinib in Treating Patients With Advanced Melanoma With BRAF Non-V600 Mutations","COMPLETED",
"P30CA016042","NCT02296229","Stereotactic Body Radiation Therapy in Treating Patients With Localized High-Risk Prostate Cancer","RECRUITING",
"R01EB017337","NCT02297724","MRI Assessment of Placental Health","RECRUITING",
"R21AT007600","NCT02297737","Mindful Movement Intervention for Post-MI Patients","UNKNOWN STATUS",
"P30CA016672","NCT02302833","Cabozantinib S-malate in Treating Patients With Metastatic Pheochromocytomas or Paragangliomas That Cannot Be Removed by Surgery","RECRUITING",
"U10CA098543","NCT02306161","Combination Chemotherapy With or Without Ganitumab in Treating Patients With Newly Diagnosed Metastatic Ewing Sarcoma","ACTIVE, NOT RECRUITING",
"P30CA043703","NCT02307474","A Pilot Study of SBRT With Adjuvant Pazopanib for Renal Cell Cancer","WITHDRAWN",
"R01MH103253","NCT02308826","Multi-Component Early Intervention for Socially Inhibited Preschool Children","COMPLETED",
"R34MH103568","NCT02309060","Storytelling Video Intervention for Depressed Primary Care Patients - Open Trial","COMPLETED",
"R01HD079647","NCT02309138","Comparison of Two Screening Strategies for Gestational Diabetes (GDM2)","COMPLETED",
"R44EY014772","NCT02309385","Safety and Efficacy Study of DSP-Visulex for the Treatment of Anterior Uveitis","COMPLETED",
"K23DK091363","NCT02309528","Chronic Kidney Disease Knowledge and Awareness Among American Indians","COMPLETED",
"K23MH103555","NCT02310152","Explanatory Clinical Trial of a Novel Parent Intervention for Childhood Anxiety (SPACE)","COMPLETED",
"U10CA180868","NCT02311920","Ipilimumab and/or Nivolumab in Combination With Temozolomide in Treating Patients With Newly Diagnosed Glioblastoma or Gliosarcoma","ACTIVE, NOT RECRUITING",
"U10CA180821","NCT02311933","Tamoxifen Citrate or Z-Endoxifen Hydrochloride in Treating Patients With Locally Advanced or Metastatic, Estrogen Receptor-Positive, HER2-Negative Breast Cancer","ACTIVE, NOT RECRUITING",
"R01CA184502","NCT02312245","Avatar-Directed Chemotherapy in Treating Patients With Ovarian, Primary Peritoneal, or Fallopian Tube Cancer","RECRUITING",
"P30CA069533","NCT02312557","Pembrolizumab in Treating Patients With Metastatic Castration Resistant Prostate Cancer Previously Treated With Enzalutamide","ACTIVE, NOT RECRUITING",
"UM1CA186716","NCT02317874","Testing the Addition of the Anti-Cancer Drug Talazoparib to the Combination of Carboplatin and Paclitaxel for the Treatment of Advanced Cancer","ACTIVE, NOT RECRUITING",
"K23CA175167","NCT02319824","NY-ESO-1-Specific T-cells in Treating Patients With Advanced NY-ESO-1-Expressing Sarcomas Receiving Palliative Radiation Therapy","COMPLETED",
"K23MH098767","NCT02320799","Randomized Controlled Trial of Interpersonal Psychotherapy for Depression and PTSD Among HIV+ Women in Kenya","COMPLETED",
"K23DK117067","NCT02326129","Novel Biomarker for Development of T2D","RECRUITING",
"R21MH104728","NCT02329587","Transcranial Direct Current Stimulation Augmented Exposure and Response Prevention for Obsessive-Compulsive Disorder","COMPLETED",
"UH2NS103863","NCT02329652","Multi-functional Neuroprosthetic System for Restoration of Motor Function in Spinal Cord Injury","RECRUITING",
"R44HD044374","NCT02330133","Mid-life Women: Preventing Unintended Pregnancy and STIs","COMPLETED",
"P30CA016059","NCT02332928","Melatonin Supplementation for Cancer-related Fatigue in Patients Receiving Radiotherapy","COMPLETED",
"P30CA014599","NCT02333188","Genetic Analysis-Guided Dosing of FOLFIRABRAX in Treating Patients With Advanced Gastrointestinal Cancer","COMPLETED",
"UH2MH106338","NCT02335125","A Policy Relevant US Trauma Care System Pragmatic Trial for PTSD and Comorbidity Pilot","COMPLETED",
"P30CA042014","NCT02337517","Vismodegib in Treating Patients With Steroid-Refractory Chronic Graft-Versus-Host Disease","TERMINATED",
"U01GH000752","NCT02338024","Enhancing Linkage to HIV Care for Newly Detected HIV-positive Persons in Ukraine","COMPLETED",
"U10CA180886","NCT02339740","Tretinoin and Arsenic Trioxide in Treating Patients With Untreated Acute Promyelocytic Leukemia","ACTIVE, NOT RECRUITING",
"R34AT008028","NCT02342678","Lessening Incontinence Through Low-impact Activity","COMPLETED",
"P30CA043703","NCT02342730","Weight Loss Referral for Healthier Survivorship in Obese Stage I-II Endometrial Cancer Survivors or Atypical Hyperplasia","COMPLETED",
"R01DK100916","NCT02342912","Social Media Obesity Treatment for College Students","COMPLETED",
"U01HL123336","NCT02344290","Evaluating the Use of Pitavastatin to Reduce the Risk of Cardiovascular Disease in HIV-Infected Adults","ACTIVE, NOT RECRUITING",
"UM1CA186716","NCT02345265","Olaparib and Cediranib Maleate in Treating Patients With Recurrent Ovarian, Primary Peritoneal, or Fallopian Tube Cancer","ACTIVE, NOT RECRUITING",
"G12MD007600","NCT02345356","A Genomic Approach to Warfarin Dose Prescription in Admixed Caribbean Hispanics","ACTIVE, NOT RECRUITING",
"P30CA043703","NCT02345460","Preoperative Folfirinox for Resectable Pancreatic Adenocarcinoma - A Phase II Study","TERMINATED",
"R01AG025037","NCT02346136","Health Outcomes of Tai Chi in Subsidized Senior Housing","TERMINATED",
"R01AG046543","NCT02346201","Apathy in Dementia Methylphenidate Trial 2","COMPLETED",
"R01DA033777","NCT02347345","Immunologic Effects of HCV Therapy With HARVONI in HCV Genotype 1 Chronically Mono-infected Active and Former IDUs","COMPLETED",
"R01HL056921","NCT02348515","Cardiovascular Disease Protection Tissue","COMPLETED",
"R01HD081525","NCT02349035","Application of Targeted Reinnervation for People With Transradial Amputation","ACTIVE, NOT RECRUITING",
"P30CA016059","NCT02349867","Neoadjuvant Chemotherapy Followed by Radiation Therapy and Gemcitabine/Sorafenib/Vorinostat in Pancreatic Cancer","ACTIVE, NOT RECRUITING",
"U10CA037403","NCT02352883","MRI and Gene Expression in Diagnosing Patients With Ductal Breast Cancer In Situ","ACTIVE, NOT RECRUITING",
"R01FD003704","NCT02354859","A Phase 2 IV Gallium Study for Patients With Cystic Fibrosis (IGNITE Study)","COMPLETED",
"P30CA060553","NCT02357810","Pazopanib Hydrochloride and Topotecan Hydrochloride in Treating Patients With Metastatic Soft Tissue and Bone Sarcomas","COMPLETED",
"R01MH104355","NCT02359084","Project EARLY: Engagement, Assessment, Referral, & Linkage for Young Children","COMPLETED",
"UG1CA189867","NCT02360215","Memantine Hydrochloride and Whole-Brain Radiotherapy With or Without Hippocampal Avoidance in Reducing Neurocognitive Decline in Patients With Brain Metastases","COMPLETED",
"R21MH105574","NCT02360228","STimulation to Improve Auditory haLLucinations","COMPLETED",
"P30CA093373","NCT02364609","Pembrolizumab and Afatinib in Patients With Non-small Cell Lung Cancer With Resistance to Erlotinib","COMPLETED",
"R34MH103447","NCT02365116","Peer Mentorship to Reduce Suicide Risk Following Psychiatric Hospitalization","COMPLETED",
"R01HL120905","NCT02366091","Inflammation and Coronary Endothelial Function","COMPLETED",
"P30CA015083","NCT02368886","Lower or Standard Dose Regorafenib in Treating Patients With Refractory Metastatic Colorectal Cancer","ACTIVE, NOT RECRUITING",
"R01DK098759","NCT02369354","Transplant Social Worker Support for Live Kidney Donation in African Americans","COMPLETED",
"U01AI114235","NCT02369406","Early Infant HIV Treatment in Botswana","ACTIVE, NOT RECRUITING",
"R21HD077358","NCT02370394","Intervention for IPV Perinatal Women- RCT","COMPLETED",
"R01HL114405","NCT02373332","Fatty Acid Regulation of Platelet Function in Diabetes","COMPLETED",
"R01AT006334","NCT02375386","Feasibility Assessment of Neurophysiological Measurement in Veterans With LBP","COMPLETED",
"RC2CA148463","NCT02381015","Clinical Validity and Utility of Genomic-targeted Chemoprevention of PCa: Aim 4a","COMPLETED",
"R01HL119568","NCT02381938","Care2BWell: Worksite Wellness for Child Care","COMPLETED",
"R21CA181901","NCT02384005","The Feasibility of Self or Partner-assisted Digital Anal Exam Screening","COMPLETED",
"P30CA014089","NCT02384473","Real-Time Contrast-Enhanced Ultrasonography and Shear Wave Elastography in Predicting Treatment Response in Patients With Soft Tissue Sarcoma","ACTIVE, NOT RECRUITING",
"R01DK100924","NCT02385266","Treating Urological Chronic Pelvic Pain Syndrome (UCPPS) Pain","COMPLETED",
"R01DK102016","NCT02385591","Innovative Physical Activity Interventions for Overweight Latinos","COMPLETED",
"R01DA036604","NCT02387489","A Clinical Trial of SBIRT Services in School-based Health Centers","COMPLETED",
"U01DK098246","NCT02388100","The GRADE Capillary Blood Collection Pilot Study","COMPLETED",
"U01AI100799","NCT02388997","Treatment With Omalizumab to Improve the Asthmatic Response to Rhinovirus Experimental Infection With Rhinovirus","COMPLETED",
"UL1TR001082","NCT02389140","Blood Flow Within Active Myofascial Trigger Points Following Massage","COMPLETED",
"K99AG048762","NCT02391311","A Novel Neurorehabilitation Approach for Cognitive Aging With HIV","COMPLETED",
"R34MH083866","NCT02391870","The Staying Well Study: An Open Trial of Mindfulness-Based Cognitive Therapy for the Prevention of Perinatal Depression","COMPLETED",
"K12CA076917","NCT02392377","Molecular Phenotyping in Predicting Response in Patients With Stage IB-III Esophageal Cancer Receiving Combination Chemotherapy","TERMINATED",
"P30CA043703","NCT02392377","Molecular Phenotyping in Predicting Response in Patients With Stage IB-III Esophageal Cancer Receiving Combination Chemotherapy","TERMINATED",
"P50CA150964","NCT02392377","Molecular Phenotyping in Predicting Response in Patients With Stage IB-III Esophageal Cancer Receiving Combination Chemotherapy","TERMINATED",
"U01DE024167","NCT02395120","Family Access to Dentist Study","COMPLETED",
"R01CA181045","NCT02396134","Vaccine Therapy in Reducing the Frequency of Cytomegalovirus Events in Patients With Hematologic Malignancies Undergoing Donor Stem Cell Transplant","ACTIVE, NOT RECRUITING",
"R21HD076216","NCT02396407","Spillover Effects of Water, Sanitation, and Hygiene Interventions on Child Health","COMPLETED",
"R01CA148708","NCT02397408","11C- and 18F-Choline PET/MR Imaging for Prostate Cancer","COMPLETED",
"R01MH102257","NCT02397837","Targeting Cognition in Bipolar Disorder With Pramipexole","COMPLETED",
"U10CA180820","NCT02398773","FES PET/CT in Predicting Response in Patients With Newly Diagnosed Metastatic Breast Cancer Receiving Endocrine Therapy","RECRUITING",
"P30CA016056","NCT02399215","Nintedanib in Treating Patients With Locally Advanced or Metastatic Neuroendocrine Tumors","ACTIVE, NOT RECRUITING",
"P30CA093373","NCT02400814","MPDL3280A and Stereotactic Ablative Radiotherapy in Patients With Non-small Cell Lung Cancer","ACTIVE, NOT RECRUITING",
"R01GM078501","NCT02401256","CYP2B6 Genetics and Drug Interactions in Healthy Volunteers","COMPLETED",
"R01DA016065","NCT02402218","CHAMPS Study: Chronic HepAtitis C Management to ImProve OutcomeS","COMPLETED",
"R01FD004098","NCT02402660","Phase 2 Tolerability and Effects of ALK-001 on Stargardt Disease","RECRUITING",
"R33MH096967","NCT02403817","Training Attention and Eye Movement in ASD","COMPLETED",
"R01MH105246","NCT02404194","Targeted Cognitive Training in Clinical High Risk (CHR) for Psychosis","UNKNOWN STATUS",
"R01DA036514","NCT02406482","Evaluating a Microfinance Intervention for Vulnerable Women in Kazakhstan","COMPLETED",
"R01MH100470","NCT02407691","Collaborative Care for the Detection and Management of Depression Among Adults Receiving Antiretroviral Therapy in South Africa","COMPLETED",
"U10HD036790","NCT02410486","Early-Onset Sepsis an NICHD/CDC Surveillance Study","COMPLETED",
"UG1HD021364","NCT02410486","Early-Onset Sepsis an NICHD/CDC Surveillance Study","COMPLETED",
"UG1HD027856","NCT02410486","Early-Onset Sepsis an NICHD/CDC Surveillance Study","COMPLETED",
"UG1HD027880","NCT02410486","Early-Onset Sepsis an NICHD/CDC Surveillance Study","COMPLETED",
"UG1HD040492","NCT02410486","Early-Onset Sepsis an NICHD/CDC Surveillance Study","COMPLETED",
"UG1HD068270","NCT02410486","Early-Onset Sepsis an NICHD/CDC Surveillance Study","COMPLETED",
"UG1HD068278","NCT02410486","Early-Onset Sepsis an NICHD/CDC Surveillance Study","COMPLETED",
"R34AG046548","NCT02412254","Aging, Cognition, and Hearing Evaluation in Elders Study","COMPLETED",
"K23DA037299","NCT02412631","Addressing Post Cessation Weight Gain","TERMINATED",
"P30DK020579","NCT02413424","Metabolic Effects of Non-nutritive Sweeteners","COMPLETED",
"P30CA014089","NCT02413853","Combination Chemotherapy and Bevacizumab With or Without PRI-724 in Treating Patients With Newly Diagnosed Metastatic Colorectal Cancer","WITHDRAWN",
"R01CA166161","NCT02413853","Combination Chemotherapy and Bevacizumab With or Without PRI-724 in Treating Patients With Newly Diagnosed Metastatic Colorectal Cancer","WITHDRAWN",
"R34MH097832","NCT02414074","Adaptive Intervention Strategies in Conduct Problems Prevention","COMPLETED",
"P50DA036107","NCT02415270","Switching to Reduced Oxidant or Nicotine Content Cigarettes in Smokers","COMPLETED",
"P30CA124435","NCT02415608","Ibrutinib in Treating Patients With Advanced Systemic Mastocytosis","TERMINATED",
"R43MH105013","NCT02415764","OnTrack>An Online Role-Playing Game: A Small Business Innovation Research (SBIR) Grant","COMPLETED",
"R01DA038442","NCT02416986","Effects of Smoking Environment on Craving and Smoking","COMPLETED",
"R01HD074558","NCT02417675","Postpartum Adherence Clubs to Enhance Support: the PACER Study","COMPLETED",
"R01HD075813","NCT02418949","Altering Activation Patterns Post-stroke","ACTIVE, NOT RECRUITING",
"P30CA014599","NCT02420210","Bendamustine, Obinutuzumab, and Dexamethasone in Older Patients With Diffuse Large B-cell Lymphoma","TERMINATED",
"P30CA086862","NCT02420314","Pharmacological Ascorbate for Lung Cancer","ACTIVE, NOT RECRUITING",
"P30CA016672","NCT02420691","Ribociclib in Treating Patients With Advanced Neuroendocrine Tumors of Foregut Origin","COMPLETED",
"P30CA016672","NCT02420717","Ruxolitinib Phosphate or Dasatinib With Chemotherapy in Treating Patients With Relapsed or Refractory Philadelphia Chromosome-Like Acute Lymphoblastic Leukemia","TERMINATED",
"R01MH094310","NCT02421237","Trial of Treatment for Internalized Stigma in Schizophrenia","COMPLETED",
"P30AI042853","NCT02421406","An Internet-based Behavioral Weight Loss Program for HIV+ Patients","COMPLETED",
"R33HL151885","NCT02425345","Women's Health Initiative Strong and Healthy Study","ACTIVE, NOT RECRUITING",
"U01HL122273","NCT02425345","Women's Health Initiative Strong and Healthy Study","ACTIVE, NOT RECRUITING",
